"UNIDADE";"SETOR";"CÓDIGO DA FUNÇÃO";"FUNÇÃO";"NÍVEL";"QUANTIDADE";"SEM_NOME";"SEM_NOME"
"TP";"GDSGCLS";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDSGCLS";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDSGCLS";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDSGCLS";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDTBSF";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDTBSF";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDTBSF";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDTBSF";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDTSG";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDTSG";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDTSG";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDTSG";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDVAC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDVAC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDVAC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GDVAC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDVBC";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GDVBC";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GDVBC";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GDVBC";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GJV1";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GJV1";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GJV1";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GJV1";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"GJV2";"JUDICIARIA";"2";"800443";"ASSISTENTE ADMINISTRATIVO (gab)";"FC-03";"2"
"TP";"GJV2";"JUDICIARIA";"2";"800654";"ASSISTENTE DE GABINETE";"FC-05";"5"
"TP";"GJV2";"JUDICIARIA";"2";"801148";"CHEFE DE GABINETE";"FC-05";"1"
"TP";"GJV2";"JUDICIARIA";"2";"800434";"ASSESSOR";"CJ-3";"2"
"TP";"SP";"JUDICIARIA";"2";"802356";"SECRETARIO TRIBUNAL PLENO";"CJ-3";"1"
"TP";"SP";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"TP";"SP";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"9"
